OK 0 (Z: {'X': 241.08, 'Y': 40.54, 'Z': 128.85, 'A': 90.05}) 
OK 0 (Z: {'X': 265.93, 'Y': 41.22, 'Z': 107.62, 'A': 90.05}) 
OK 0 (Z: {'X': 239.2, 'Y': 42.79, 'Z': 111.22, 'A': 270.05}) 
OK 0 (Z: {'X': 264.6, 'Y': 42.76, 'Z': 109.66, 'A': 270.05}) 
OK 0 (Z: {'X': 240.63, 'Y': 40.2, 'Z': 109.6, 'A': 90.05}) 
OK 0 (Z: {'X': 266.65, 'Y': 39.81, 'Z': 109.48, 'A': 90.05}) 
OK 0 (Z: {'X': 239.88, 'Y': 40.85, 'Z': 110.38, 'A': 270.05}) 
OK 0 (Z: {'X': 265.2, 'Y': 40.3, 'Z': 109.12, 'A': 270.05}) 
OK 0 (Z: {'X': 241.63, 'Y': 40.43, 'Z': 106.48, 'A': 90.05}) 
OK 0 (Z: {'X': 266.02, 'Y': 39.96, 'Z': 105.52, 'A': 90.05}) 
OK 0 (Z: {'X': 239.8, 'Y': 40.88, 'Z': 107.92, 'A': 270.05}) 
OK 0 (Z: {'X': 265.0, 'Y': 40.31, 'Z': 108.46, 'A': 270.05}) 
OK 0 (Z: {'X': 241.15, 'Y': 40.54, 'Z': 106.24, 'A': 90.05}) 
OK 0 (Z: {'X': 265.83, 'Y': 41.02, 'Z': 107.68, 'A': 90.05}) 
OK 0 (Z: {'X': 239.0, 'Y': 42.27, 'Z': 108.4, 'A': 270.05}) 
OK 0 (Z: {'X': 264.43, 'Y': 41.46, 'Z': 110.62, 'A': 270.05}) 
OK 0 (Z: {'X': 240.8, 'Y': 41.02, 'Z': 109.6, 'A': 90.05}) 
OK 0 (Z: {'X': 265.75, 'Y': 40.1, 'Z': 109.12, 'A': 90.05}) 
OK 0 (Z: {'X': 239.95, 'Y': 41.15, 'Z': 108.16, 'A': 270.05}) 
OK 0 (Z: {'X': 265.13, 'Y': 40.52, 'Z': 109.06, 'A': 270.05}) 
OK 0 (Z: {'X': 241.55, 'Y': 41.4, 'Z': 107.5, 'A': 90.05}) 
OK 0 (Z: {'X': 266.2, 'Y': 40.74, 'Z': 108.16, 'A': 90.05}) 
OK 0 (Z: {'X': 239.45, 'Y': 42.09, 'Z': 108.28, 'A': 270.05}) 
OK 0 (Z: {'X': 264.77, 'Y': 41.53, 'Z': 106.54, 'A': 270.05}) 
OK 0 (Z: {'X': 265.38, 'Y': 40.02, 'Z': 106.54, 'A': 90.05}) 
OK 0 (Z: {'X': 239.5, 'Y': 42.63, 'Z': 110.02, 'A': 270.05}) 
OK 0 (Z: {'X': 264.9, 'Y': 42.63, 'Z': 110.08, 'A': 270.05}) 
OK 0 (Z: {'X': 241.2, 'Y': 40.02, 'Z': 108.22, 'A': 90.05}) 
OK 0 (Z: {'X': 265.75, 'Y': 39.72, 'Z': 107.98, 'A': 90.05}) 
OK 0 (Z: {'X': 239.85, 'Y': 40.79, 'Z': 110.74, 'A': 270.05}) 
OK 0 (Z: {'X': 265.27, 'Y': 40.12, 'Z': 108.34, 'A': 270.05}) 
OK 0 (Z: {'X': 241.53, 'Y': 41.0, 'Z': 107.62, 'A': 90.05}) 
OK 0 (Z: {'X': 265.68, 'Y': 40.02, 'Z': 107.68, 'A': 90.05}) 
OK 0 (Z: {'X': 239.75, 'Y': 41.22, 'Z': 108.52, 'A': 270.05}) 
OK 0 (Z: {'X': 265.2, 'Y': 40.52, 'Z': 108.4, 'A': 270.05}) 
OK 0 (Z: {'X': 240.83, 'Y': 41.15, 'Z': 106.42, 'A': 90.05}) 
OK 0 (Z: {'X': 265.1, 'Y': 40.06, 'Z': 107.92, 'A': 90.05}) 
OK 0 (Z: {'X': 239.7, 'Y': 42.25, 'Z': 111.76, 'A': 270.05}) 
OK 0 (Z: {'X': 265.13, 'Y': 41.99, 'Z': 110.26, 'A': 270.05}) 
OK 0 (Z: {'X': 241.25, 'Y': 39.95, 'Z': 107.98, 'A': 90.05}) 
OK 0 (Z: {'X': 266.08, 'Y': 39.38, 'Z': 107.92, 'A': 90.05}) 
OK 0 (Z: {'X': 239.6, 'Y': 40.29, 'Z': 109.18, 'A': 270.05}) 
OK 0 (Z: {'X': 264.95, 'Y': 39.97, 'Z': 108.34, 'A': 270.05}) 
OK 0 (Z: {'X': 241.7, 'Y': 40.15, 'Z': 106.9, 'A': 90.05}) 
OK 0 (Z: {'X': 266.02, 'Y': 38.63, 'Z': 108.1, 'A': 90.05}) 
OK 0 (Z: {'X': 239.95, 'Y': 40.15, 'Z': 108.7, 'A': 270.05}) 
OK 0 (Z: {'X': 240.5, 'Y': 39.4, 'Z': 105.64, 'A': 90.05}) 
OK 0 (Z: {'X': 265.93, 'Y': 40.15, 'Z': 107.5, 'A': 90.05}) 
OK 0 (Z: {'X': 239.7, 'Y': 41.22, 'Z': 110.5, 'A': 270.05}) 
OK 0 (Z: {'X': 264.85, 'Y': 40.57, 'Z': 110.98, 'A': 270.05}) 
OK 0 (Z: {'X': 266.38, 'Y': 39.13, 'Z': 107.5, 'A': 90.05}) 
OK 0 (Z: {'X': 239.5, 'Y': 40.43, 'Z': 110.38, 'A': 270.05}) 
OK 0 (Z: {'X': 264.7, 'Y': 39.74, 'Z': 109.54, 'A': 270.05}) 
OK 0 (Z: {'X': 241.83, 'Y': 40.04, 'Z': 106.9, 'A': 90.05}) 
OK 0 (Z: {'X': 266.5, 'Y': 41.53, 'Z': 108.28, 'A': 90.05}) 
OK 0 (Z: {'X': 239.15, 'Y': 41.64, 'Z': 108.58, 'A': 270.05}) 
OK 0 (Z: {'X': 264.68, 'Y': 40.95, 'Z': 107.14, 'A': 270.05}) 
OK 0 (Z: {'X': 240.9, 'Y': 40.47, 'Z': 107.14, 'A': 90.05}) 
OK 0 (Z: {'X': 266.45, 'Y': 40.68, 'Z': 110.32, 'A': 90.05}) 
OK 0 (Z: {'X': 240.28, 'Y': 40.84, 'Z': 111.1, 'A': 270.05}) 
OK 0 (Z: {'X': 264.85, 'Y': 41.51, 'Z': 110.56, 'A': 270.05}) 
Falha 0 (Z: {'X': 245.85, 'Y': 39.87, 'Z': 107.5, 'A': 90.05}) 
Falha 1 (Z: 107.26) 
OK 0 (Z: {'X': 265.52, 'Y': 39.42, 'Z': 107.02, 'A': 90.05}) 
OK 0 (Z: {'X': 240.65, 'Y': 40.41, 'Z': 109.06, 'A': 270.05}) 
OK 0 (Z: {'X': 265.95, 'Y': 39.84, 'Z': 107.56, 'A': 270.05}) 
OK 0 (Z: {'X': 241.38, 'Y': 41.2, 'Z': 106.3, 'A': 90.05}) 
OK 0 (Z: {'X': 266.0, 'Y': 39.95, 'Z': 107.44, 'A': 90.05}) 
OK 0 (Z: {'X': 239.65, 'Y': 41.51, 'Z': 107.92, 'A': 270.05}) 
OK 0 (Z: {'X': 264.95, 'Y': 41.2, 'Z': 107.98, 'A': 270.05}) 
OK 0 (Z: {'X': 241.13, 'Y': 40.18, 'Z': 105.64, 'A': 90.05}) 
OK 0 (Z: {'X': 266.63, 'Y': 40.43, 'Z': 108.04, 'A': 90.05}) 
OK 0 (Z: {'X': 239.65, 'Y': 42.25, 'Z': 109.9, 'A': 270.05}) 
OK 0 (Z: {'X': 264.98, 'Y': 41.54, 'Z': 111.16, 'A': 270.05}) 
Falha 0 (Z: {'X': 241.7, 'Y': 39.9, 'Z': 108.1, 'A': 90.05}) 
OK 1 (Z: 104.74) 
OK 0 (Z: {'X': 265.95, 'Y': 41.23, 'Z': 108.88, 'A': 90.05}) 
OK 0 (Z: {'X': 239.53, 'Y': 40.59, 'Z': 106.9, 'A': 270.05}) 
OK 0 (Z: {'X': 264.88, 'Y': 40.54, 'Z': 107.44, 'A': 270.05}) 
OK 0 (Z: {'X': 241.55, 'Y': 39.88, 'Z': 106.9, 'A': 90.05}) 
OK 0 (Z: {'X': 266.23, 'Y': 39.94, 'Z': 108.1, 'A': 90.05}) 
OK 0 (Z: {'X': 239.65, 'Y': 40.9, 'Z': 107.38, 'A': 270.05}) 
OK 0 (Z: {'X': 265.08, 'Y': 40.3, 'Z': 106.06, 'A': 270.05}) 
OK 0 (Z: {'X': 241.58, 'Y': 39.86, 'Z': 106.48, 'A': 90.05}) 
OK 0 (Z: {'X': 266.45, 'Y': 40.55, 'Z': 107.56, 'A': 90.05}) 
OK 0 (Z: {'X': 239.58, 'Y': 41.9, 'Z': 111.16, 'A': 270.05}) 
OK 0 (Z: {'X': 264.9, 'Y': 41.05, 'Z': 109.12, 'A': 270.05}) 
OK 0 (Z: {'X': 240.8, 'Y': 41.04, 'Z': 108.28, 'A': 90.05}) 
OK 0 (Z: {'X': 266.27, 'Y': 39.93, 'Z': 109.18, 'A': 90.05}) 
OK 0 (Z: {'X': 239.63, 'Y': 41.59, 'Z': 108.7, 'A': 270.05}) 
OK 0 (Z: {'X': 264.98, 'Y': 41.58, 'Z': 109.96, 'A': 270.05}) 
OK 0 (Z: {'X': 240.65, 'Y': 40.77, 'Z': 108.52, 'A': 90.05}) 
OK 0 (Z: {'X': 266.13, 'Y': 40.67, 'Z': 106.36, 'A': 90.05}) 
OK 0 (Z: {'X': 239.3, 'Y': 41.81, 'Z': 107.98, 'A': 270.05}) 
OK 0 (Z: {'X': 264.73, 'Y': 41.77, 'Z': 107.62, 'A': 270.05}) 
OK 0 (Z: {'X': 241.45, 'Y': 40.6, 'Z': 105.58, 'A': 90.05}) 
OK 0 (Z: {'X': 266.27, 'Y': 40.85, 'Z': 107.68, 'A': 90.05}) 
Falha 0 (Z: {'X': 239.68, 'Y': 42.48, 'Z': 96.7, 'A': 270.05}) 
Falha 1 (Z: 96.28) 
Falha 0 (Z: {'X': 265.05, 'Y': 41.86, 'Z': 95.08, 'A': 270.05}) 
Falha 1 (Z: 94.66) 
OK 0 (Z: {'X': 241.6, 'Y': 39.97, 'Z': 107.92, 'A': 90.05}) 
Falha 0 (Z: {'X': 266.2, 'Y': 39.58, 'Z': 100.36, 'A': 90.05}) 
Falha 1 (Z: 100.12) 
Falha 0 (Z: {'X': 239.4, 'Y': 41.15, 'Z': 93.76, 'A': 270.05}) 
Falha 1 (Z: 93.4) 
Falha 0 (Z: {'X': 264.9, 'Y': 40.77, 'Z': 93.4, 'A': 270.05}) 
Falha 1 (Z: 93.04) 
Falha 0 (Z: {'X': 240.53, 'Y': 40.75, 'Z': 110.86, 'A': 90.05}) 
Falha 1 (Z: 110.5) 
Falha 0 (Z: {'X': 266.5, 'Y': 40.97, 'Z': 110.68, 'A': 90.05}) 
Falha 1 (Z: 110.26) 
Falha 0 (Z: {'X': 239.55, 'Y': 41.59, 'Z': 111.76, 'A': 270.05}) 
Falha 1 (Z: 111.28) 
Falha 0 (Z: {'X': 264.88, 'Y': 41.06, 'Z': 111.04, 'A': 270.05}) 
Falha 1 (Z: 110.56) 
OK 0 (Z: {'X': 241.58, 'Y': 40.03, 'Z': 109.12, 'A': 90.05}) 
OK 0 (Z: {'X': 266.13, 'Y': 39.85, 'Z': 109.78, 'A': 90.05}) 
OK 0 (Z: {'X': 239.88, 'Y': 41.9, 'Z': 111.64, 'A': 270.05}) 
OK 0 (Z: {'X': 265.25, 'Y': 41.02, 'Z': 110.56, 'A': 270.05}) 
OK 0 (Z: {'X': 241.0, 'Y': 40.06, 'Z': 108.22, 'A': 90.05}) 
OK 0 (Z: {'X': 265.8, 'Y': 39.1, 'Z': 108.04, 'A': 90.05}) 
OK 0 (Z: {'X': 240.1, 'Y': 40.2, 'Z': 110.08, 'A': 270.05}) 
OK 0 (Z: {'X': 265.35, 'Y': 39.31, 'Z': 107.86, 'A': 270.05}) 
OK 0 (Z: {'X': 241.53, 'Y': 39.57, 'Z': 110.08, 'A': 90.05}) 
Falha 0 (Z: {'X': 265.35, 'Y': 39.67, 'Z': 102.76, 'A': 90.05}) 
OK 0 (Z: {'X': 241.38, 'Y': 39.86, 'Z': 108.22, 'A': 90.05}) 
OK 0 (Z: {'X': 265.63, 'Y': 39.1, 'Z': 107.92, 'A': 90.05}) 
Falha 0 (Z: {'X': 239.98, 'Y': 40.65, 'Z': 110.26, 'A': 270.05}) 
OK 1 (Z: 109.36) 
OK 0 (Z: {'X': 265.23, 'Y': 40.65, 'Z': 108.82, 'A': 270.05}) 
OK 0 (Z: {'X': 241.33, 'Y': 39.04, 'Z': 108.82, 'A': 90.05}) 
OK 0 (Z: {'X': 266.13, 'Y': 38.77, 'Z': 109.12, 'A': 90.05}) 
Falha 0 (Z: {'X': 239.23, 'Y': 40.67, 'Z': 110.68, 'A': 270.05}) 
OK 1 (Z: 108.88) 
OK 0 (Z: {'X': 264.73, 'Y': 40.0, 'Z': 108.88, 'A': 270.05}) 
OK 0 (Z: {'X': 240.95, 'Y': 39.93, 'Z': 107.14, 'A': 90.05}) 
OK 0 (Z: {'X': 264.98, 'Y': 39.28, 'Z': 107.44, 'A': 90.05}) 
OK 0 (Z: {'X': 239.0, 'Y': 41.06, 'Z': 111.16, 'A': 270.05}) 
OK 0 (Z: {'X': 264.48, 'Y': 40.61, 'Z': 110.38, 'A': 270.05}) 
